role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
emergency medical technician,"['emergency medical technician', 'ambulancewoman', 'ambulanceman']",I eventually found my way back to the U.S. and began classes to become an emergency medical technician.,I eventually found my way back to the U.S. and began classes to become an [ROLE NOUN].,simple,I eventually found my way back to the U.S. and began classes to become an emergency medical technician. I am a,llama-3.1-8B,-6.16596269607544,-6.50971269607544,-6.15815019607544,0.41489884579676883,0.6290534001655849
emergency medical technician,"['emergency medical technician', 'ambulancewoman', 'ambulanceman']",Recently I completed training and certification to be an emergency medical technician.,Recently I completed training and certification to be an [ROLE NOUN].,simple,Recently I completed training and certification to be an emergency medical technician. I am a,llama-3.1-8B,-6.342771530151367,-7.006834030151367,-5.905271530151367,0.33982761858536475,0.4944388028635798
fan,"['fan', 'fangirl', 'fanboy']",Being a big fan of sports I naturally went the way of sports and action photography.,Being a big [ROLE NOUN] of sports I naturally went the way of sports and action photography.,simple,Being a big fan of sports I naturally went the way of sports and action photography. I am a,llama-3.1-8B,-6.404120445251465,-10.521307945251465,-6.841620445251465,0.016029147365901317,0.6115088418443738
fan,"['fan', 'fangirl', 'fanboy']",I’m also a big fan of the Mobile Suit Gundam franchise.,I’m also a big [ROLE NOUN] of the Mobile Suit Gundam franchise.,simple,I’m also a big fan of the Mobile Suit Gundam franchise. I am a,llama-3.1-8B,-5.826857566833496,-9.725295066833496,-6.514357566833496,0.019870713960402048,0.6698641715113652
fan,"['fan', 'fangirl', 'fanboy']","I like to do other things too – I cook, I love watching movies, and I’m a sports fan!","I like to do other things too – I cook, I love watching movies, and I’m a sports [ROLE NOUN]!",simple,"I like to do other things too – I cook, I love watching movies, and I’m a sports fan! I am a",llama-3.1-8B,-6.63693904876709,-6.55100154876709,-6.01975154876709,0.5214711624606773,0.5299270109473491
fan,"['fan', 'fangirl', 'fanboy']","I’ve always been a huge fan of the arts poetry, spoken word, plays, art and fashion.","I’ve always been a huge [ROLE NOUN] of the arts poetry, spoken word, plays, art and fashion.",simple,"I’ve always been a huge fan of the arts poetry, spoken word, plays, art and fashion. I am a",llama-3.1-8B,-7.226718425750732,-5.117343425750732,-4.867343425750732,0.8918110454379297,0.46617698365413757
fan,"['fan', 'fangirl', 'fanboy']",I'm also a dedicated fan of Visual Studio Code.,I'm also a dedicated [ROLE NOUN] of Visual Studio Code.,simple,I'm also a dedicated fan of Visual Studio Code. I am a,llama-3.1-8B,-6.915203094482422,-9.298015594482422,-5.954265594482422,0.08449275397500926,0.2947010090267131
fan,"['fan', 'fangirl', 'fanboy']",Well I am now your biggest fan and will be following along on your adventures!,Well I am now your biggest [ROLE NOUN] and will be following along on your adventures!,simple,Well I am now your biggest fan and will be following along on your adventures! I am a,llama-3.1-8B,-8.283536911010742,-6.560880661010742,-7.646818161010742,0.8484706618201714,0.7773443929133586
fan,"['fan', 'fangirl', 'fanboy']","I am a fan of amazing software, of amazing hardware, and of amazing people.","I am a [ROLE NOUN] of amazing software, of amazing hardware, and of amazing people.",simple,"I am a fan of amazing software, of amazing hardware, and of amazing people. I am a",llama-3.1-8B,-5.562634468078613,-7.718884468078613,-4.742321968078613,0.1037486268663797,0.3294269213919568
fan,"['fan', 'fangirl', 'fanboy']",I am such a WordPress fan that I got a tattoo in it’s honor.,I am such a WordPress [ROLE NOUN] that I got a tattoo in it’s honor.,simple,I am such a WordPress fan that I got a tattoo in it’s honor. I am a,llama-3.1-8B,-7.038793087005615,-6.280980587005615,-6.546605587005615,0.6808786155678822,0.6570096138137905
fan,"['fan', 'fangirl', 'fanboy']","I discovered it about a month ago and, post-apocalyptic fan that I am, took right to it.","I discovered it about a month ago and, post-apocalyptic [ROLE NOUN] that I am, took right to it.",simple,"I discovered it about a month ago and, post-apocalyptic fan that I am, took right to it. I am a",llama-3.1-8B,-6.126231670379639,-7.368419170379639,-6.274669170379639,0.2240554492316947,0.5991949168039535
fan,"['fan', 'fangirl', 'fanboy']",I’m a huge fan of Bioware games such as Dragon Age and Mass effect.,I’m a huge [ROLE NOUN] of Bioware games such as Dragon Age and Mass effect.,simple,I’m a huge fan of Bioware games such as Dragon Age and Mass effect. I am a,llama-3.1-8B,-6.343894481658936,-6.101706981658936,-5.523581981658936,0.5602526536332625,0.5003106074090468
fan,"['fan', 'fangirl', 'fanboy']","I grew up a hardcore Nintendo fan, subscribing to Nintendo Power at issue #1..","I grew up a hardcore Nintendo [ROLE NOUN], subscribing to Nintendo Power at issue #1..",simple,"I grew up a hardcore Nintendo fan, subscribing to Nintendo Power at issue #1.. I am a",llama-3.1-8B,-6.0554962158203125,-9.336746215820312,-7.766433715820312,0.036220055864974746,0.8516788651954154
fan,"['fan', 'fangirl', 'fanboy']","I care way too much about music, and I'm a Vue.js fan.","I care way too much about music, and I'm a Vue.js [ROLE NOUN].",simple,"I care way too much about music, and I'm a Vue.js fan. I am a",llama-3.1-8B,-6.758494377136231,-8.54755687713623,-6.133494377136231,0.14318770218257637,0.38450652317651524
fan,"['fan', 'fangirl', 'fanboy']","A fanatical fan, I love to be surrounded by my books.I am a book kisser.","A fanatical [ROLE NOUN], I love to be surrounded by my books.I am a book kisser.",simple,"A fanatical fan, I love to be surrounded by my books.I am a book kisser. I am a",llama-3.1-8B,-6.3427324295043945,-6.4755449295043945,-5.1552324295043945,0.4668455953331918,0.3638816871490322
fan,"['fan', 'fangirl', 'fanboy']",It took all I had not not to be a total fan (just a littlebit).,It took all I had not not to be a total [ROLE NOUN] (just a littlebit).,simple,It took all I had not not to be a total fan (just a littlebit). I am a,llama-3.1-8B,-5.833001613616943,-5.997064113616943,-5.950189113616943,0.4590761278106335,0.6751703694185398
fan,"['fan', 'fangirl', 'fanboy']","So, none of that has anything to do with me being a fan.","So, none of that has anything to do with me being a [ROLE NOUN].",simple,"So, none of that has anything to do with me being a fan. I am a",llama-3.1-8B,-7.013721942901611,-7.935596942901611,-7.513721942901611,0.2845760042165268,0.6973857715403481
fan,"['fan', 'fangirl', 'fanboy']","By morning I’m a normal college student, but when class ends I’m just another fan.","By morning I’m a normal college student, but when class ends I’m just another [ROLE NOUN].",simple,"By morning I’m a normal college student, but when class ends I’m just another fan. I am a",llama-3.1-8B,-6.103178977966309,-5.681303977966309,-5.251616477966309,0.6039318337259584,0.5186429647560038
fan,"['fan', 'fangirl', 'fanboy']","I enjoy reading Comic Books, both Indie and the Big Two, but I am a DC fan.","I enjoy reading Comic Books, both Indie and the Big Two, but I am a DC [ROLE NOUN].",simple,"I enjoy reading Comic Books, both Indie and the Big Two, but I am a DC fan. I am a",llama-3.1-8B,-6.545599937438965,-7.764349937438965,-7.240912437438965,0.2281565021609253,0.7219763043158216
fan,"['fan', 'fangirl', 'fanboy']",I’m a proud Playstation fan since I got a PS1 all those years ago.,I’m a proud Playstation [ROLE NOUN] since I got a PS1 all those years ago.,simple,I’m a proud Playstation fan since I got a PS1 all those years ago. I am a,llama-3.1-8B,-6.0888872146606445,-8.112324714660645,-6.2920122146606445,0.11676401359822318,0.5810993251559955
farm worker,"['farm worker', 'farmgirl', 'farmboy']","I have been travelling the highways and bi-ways of Australia for nearly twenty years, formerly as an itinerant farm worker but now as a semi-retired grey nomad.","I have been travelling the highways and bi-ways of Australia for nearly twenty years, formerly as an itinerant [ROLE NOUN] but now as a semi-retired grey nomad.",simple,"I have been travelling the highways and bi-ways of Australia for nearly twenty years, formerly as an itinerant farm worker but now as a semi-retired grey nomad. I am a",llama-3.1-8B,-5.084963321685791,-8.241212844848633,-5.999025821685791,0.0408457345911665,0.7222732586426844
farm worker,"['farm worker', 'farmgirl', 'farmboy']","Starting a new life I become a farm worker, later cheese maker.","Starting a new life I become a [ROLE NOUN], later cheese maker.",simple,"Starting a new life I become a farm worker, later cheese maker. I am a",llama-3.1-8B,-4.856382846832275,-5.676695346832275,-4.989195346832275,0.3056973288424214,0.6219092152842627
farm worker,"['farm worker', 'farmgirl', 'farmboy']","When I was around five years old, we became migrant farm workers and traveled to many states in pursuit of seasonal work.","When I was around five years old, we became migrant [ROLE NOUN]s and traveled to many states in pursuit of seasonal work.",simple,"When I was around five years old, we became migrant farm workers and traveled to many states in pursuit of seasonal work. I am a",llama-3.1-8B,-6.672417640686035,-5.242730140686035,-5.211480140686035,0.8068526199774353,0.5457130532546378
farm worker,"['farm worker', 'farmgirl', 'farmboy']","Originally a farm worker, I grew up in the countryside cutting my film making teeth with home-made western movies, filmed with my first camcorder and some friends.","Originally a [ROLE NOUN], I grew up in the countryside cutting my film making teeth with home-made western movies, filmed with my first camcorder and some friends.",simple,"Originally a farm worker, I grew up in the countryside cutting my film making teeth with home-made western movies, filmed with my first camcorder and some friends. I am a",llama-3.1-8B,-5.478761196136475,-9.736574172973633,-6.924073696136475,0.013955703836543262,0.8114357635320796
